idno,litter_size,number_male,number_female,sire
6722,3,3,0,2121
6726,3,2,1,2179
6725,3,2,1,810
6733,4,2,2,2543
6730,4,2,2,4008
6723,2,1,1,2755
6729,4,3,1,810
6735,3,1,1,1903
6727,1,0,1,3033
6724,3,2,1,2544
499,3,0,2,4761
497,9,2,6,4551
496,1,0,1,3894
495,8,7,1,4853
500,12,5,4,4934
494,7,2,5,1491
498,10,4,5,5062
6750,3,2,1,2164
6753,1,0,1,5800
6755,2,1,0,5942
6754,2,0,2,523
6756,4,1,0,5942
6752,2,0,2,5072
6751,2,2,0,2164
6749,2,2,0,1207
6748,1,0,1,1804
6777,5,4,0,3303
6757,7,5,2,3690
6772,3,1,2,3216
6773,5,2,3,3216
6768,5,4,1,3720
6760,4,2,2,3346
6770,4,2,2,60
6763,6,1,5,2688
6765,7,2,5,179
6761,6,2,4,5811
6762,4,4,0,2354
6759,5,2,3,3346
6769,2,0,2,60
6774,4,0,3,5820
6767,5,2,3,1786
6776,3,0,2,3371
6775,4,1,2,60
6771,4,2,2,3720
6758,5,1,4,4030
6766,5,1,4,2649
6764,5,3,2,3346
8387,3,2,1,5467
8393,2,2,0,611
8486,5,2,1,1604
8478,5,2,2,1751
8473,8,5,3,2130
8388,3,1,2,1910
8445,5,5,0,279
8450,4,2,2,3287
8392,4,3,1,439
8411,3,1,2,1985
8402,4,3,1,2308
8394,4,2,2,2308
8397,5,1,4,5860
8459,1,1,0,4169
8425,2,0,1,739
8395,5,0,5,5846
8386,10,5,5,1250
8423,1,0,1,507
8436,4,0,4,2126
8476,6,5,1,1751
8406,4,0,4,739
8449,1,1,0,3183
8457,1,1,0,1649
8428,4,1,3,279
8412,5,3,2,507
8452,5,3,2,4169
8456,3,2,1,4020
8448,2,1,1,3727
8424,8,3,5,478
8422,3,1,2,4131
8470,4,3,1,507
8444,4,1,3,279
8417,4,2,2,2739
8410,3,3,0,4818
8458,4,1,3,1821
8462,4,1,3,1604
8472,1,0,1,281
8441,2,2,0,1985
8426,3,0,3,3727
8435,4,1,3,5303
8490,6,1,2,1250
8464,3,2,1,4169
8461,2,1,1,3387
8485,6,2,2,1927
8415,4,1,3,2126
8455,3,1,2,279
8418,4,3,1,598
8391,6,3,3,507
8396,5,3,2,1927
8407,3,1,2,3727
8446,1,1,0,1604
8429,6,3,3,3287
8468,5,3,2,1910
8467,3,1,2,4818
8413,5,1,4,4181
8482,3,1,1,439
8439,4,2,2,507
8432,3,2,1,3287
8403,2,1,1,2764
8398,3,1,2,3599
8474,5,2,3,142
8469,4,2,2,507
8430,2,1,1,1649
8405,5,2,3,3727
8463,3,2,1,1821
8437,4,4,0,507
8483,6,2,3,3287
8481,4,1,2,3050
8419,2,1,1,5846
8431,6,4,2,5680
8453,5,3,2,2269
8404,1,1,0,3648
8414,3,2,1,5242
8480,4,1,2,4181
8434,2,1,1,4181
8466,3,3,0,5836
8427,4,1,3,439
8408,5,3,2,2627
8447,4,2,2,1715
8451,3,0,3,1985
8416,4,3,1,4818
8420,4,3,1,4818
8400,4,2,2,976
8433,3,1,2,4131
8471,1,0,1,439
8409,5,3,2,131
8401,4,4,0,507
8389,2,1,1,584
8477,6,2,3,1493
8465,1,0,1,1250
8454,4,2,2,507
8438,1,1,0,3287
8484,3,1,1,1927
8460,4,3,1,3727
8390,3,1,2,3050
8489,4,1,1,2130
8487,3,0,1,5846
8421,3,1,2,1985
8475,2,2,0,3241
8443,3,1,2,3727
8488,5,2,1,4818
8442,7,2,3,3633
8440,3,2,1,1756
8399,2,2,0,3897
8479,4,2,1,131
6786,5,4,1,5109
6785,4,3,1,5649
6789,2,2,0,3936
6788,8,2,6,3419
6787,3,1,2,3936
4979,3,0,1,3440
4981,3,0,3,4201
4980,5,2,3,5145
8951,6,3,2,5167
8953,5,3,1,2803
8937,7,2,4,3474
8966,5,1,1,2479
8878,7,3,4,4182
8890,3,0,3,5994
8870,3,1,2,4646
8979,7,3,1,2846
8920,2,1,1,4362
8927,2,1,1,4610
8879,6,3,3,4563
8944,2,1,0,3679
8961,4,2,1,3594
8959,4,0,3,5167
8904,6,2,4,3679
8899,5,3,2,777
8887,5,4,1,2479
8913,6,3,3,885
8900,5,2,3,6042
8876,3,2,1,3678
8967,4,0,2,2647
8888,1,1,0,2842
8908,3,3,0,3679
8955,4,2,1,3717
8981,5,0,1,4903
8939,4,2,1,6034
8916,4,2,2,5167
8964,7,4,0,4190
8919,4,2,2,3252
8931,4,2,2,2803
8946,5,0,4,4610
8886,3,2,1,2479
8864,4,,4,5629
8970,3,0,1,5247
8923,3,1,2,3679
8949,6,3,2,4903
8942,6,2,3,2738
8883,5,4,1,3717
8971,7,3,2,3680
8893,4,1,3,240
8925,2,2,0,4436
8936,3,2,0,6012
8948,2,0,1,884
8901,6,4,2,884
8956,6,3,2,4903
8884,3,2,1,777
8947,5,1,3,2479
8976,4,1,0,4903
8914,1,1,0,2803
8877,2,0,2,4168
8905,4,1,3,5994
8880,5,3,2,5468
8974,4,1,1,1361
8868,4,2,2,5917
8972,3,1,0,3757
8903,4,2,2,2479
8975,6,2,1,2647
8874,1,1,0,2846
8892,2,1,1,4610
8906,2,1,1,4474
8866,4,1,3,4563
8929,4,3,1,5406
8865,5,2,3,5465
8930,1,1,0,3800
8973,4,1,1,4474
8896,5,4,1,945
8871,2,0,2,777
8932,4,3,1,3679
8891,4,3,1,4262
8982,6,1,0,3676
8977,6,2,1,3680
8895,2,2,0,4563
8934,1,1,0,2967
8928,3,2,1,4118
8918,5,2,3,4117
8963,6,4,1,1914
8980,6,1,1,3676
8898,6,3,3,3252
8912,2,1,1,4311
8885,4,1,3,5033
8909,2,1,1,4205
8965,7,2,3,3800
8935,6,1,4,2479
8968,5,1,2,5898
8950,5,0,4,2842
8922,3,1,2,5406
8941,7,5,1,4311
8921,5,1,4,3717
8962,7,1,5,5468
8933,4,3,1,4471
8926,2,0,2,3549
8943,6,1,4,4311
8960,5,2,2,3679
8983,8,0,1,5247
8940,5,1,3,4469
8945,7,1,5,803
8952,5,4,0,4139
8872,2,1,1,4190
8869,5,3,2,2194
8957,3,1,1,4903
8924,7,3,4,3677
8889,3,1,2,4903
8881,3,1,2,3662
8954,5,1,3,3474
8969,3,0,1,5167
8917,4,2,2,4320
8897,3,1,2,4999
8882,5,2,3,4563
8873,7,5,2,4262
8894,1,0,1,4436
8958,4,0,3,2846
8978,7,1,3,2479
8867,2,1,1,5604
8875,3,2,1,5406
8915,5,1,4,5501
8907,2,1,1,803
8902,2,1,1,3679
8911,7,3,4,3677
8910,3,2,1,4311
8938,4,1,2,4204
7071,5,5,0,4367
7076,1,0,1,4297
7077,3,0,3,2006
7073,4,1,3,4302
7081,12,4,2,2006
7080,13,5,4,4302
7075,6,1,5,4322
7074,5,3,2,4322
7078,9,2,3,4296
7079,13,7,3,2006
7072,9,7,2,2006
7108,6,2,4,3759
7124,9,4,4,4781
7103,2,0,2,3759
7091,4,3,1,4382
7101,6,2,4,5529
7114,4,3,1,5826
7121,4,2,1,3879
7085,11,7,4,5529
7118,6,1,4,1635
7138,9,2,2,1635
7093,9,5,4,397
7102,4,2,2,2439
7113,5,2,3,4015
7111,3,1,2,5826
7123,10,4,5,1635
7110,9,5,4,4374
7100,2,0,2,1635
7112,7,2,5,4374
7096,8,6,2,1326
7082,7,4,3,921
7129,7,1,5,615
7122,6,2,3,440
7115,3,1,2,4704
7106,4,1,3,398
7098,5,3,2,3783
7086,8,5,3,5647
7127,11,3,7,397
7087,7,1,6,351
7125,10,5,4,4590
7137,11,2,5,499
7130,9,4,3,1326
7094,4,2,2,398
7120,7,3,3,5032
7092,9,5,4,5032
7133,6,0,3,532
7134,7,3,1,3783
7136,10,5,2,1635
7132,12,4,6,3759
7135,9,3,3,5647
7109,2,0,2,3759
7104,1,0,1,351
7089,5,0,5,4336
7105,2,2,0,5385
7095,6,2,4,4590
7126,2,1,0,6078
7131,9,2,5,398
7088,2,1,1,4802
7119,12,5,6,2439
7116,11,4,6,3953
7128,2,0,1,5718
7097,7,4,3,5529
7107,7,4,3,32
7117,8,5,2,417
7099,1,0,1,4298
7084,9,4,5,5718
7083,9,5,4,4336
7090,5,4,1,5647
7145,2,0,2,2992
7143,3,0,3,4715
7156,1,0,1,4997
7159,3,1,1,4224
7146,3,2,1,4224
7153,1,1,0,5830
7147,2,1,1,453
7162,4,1,1,5830
7160,4,2,1,5390
7158,2,1,0,5595
7155,3,2,1,4432
7149,2,1,1,5575
7152,2,1,1,4224
7142,2,0,2,856
7151,1,1,0,5575
7157,3,1,2,4997
7161,3,0,2,3511
7154,1,0,1,4224
7141,5,4,1,4796
7148,3,0,3,3511
7163,3,0,1,5638
7140,2,1,1,3511
7144,3,3,0,4224
7150,2,1,1,5980
7139,2,2,0,4224
7164,3,1,1,224
7182,4,2,2,1469
7192,4,1,3,1747
7200,5,1,2,264
7189,6,4,2,2728
7168,5,3,2,5594
7172,4,1,3,5622
7183,4,4,0,3639
7175,5,2,3,1204
7193,7,3,4,1062
7188,6,3,3,3891
7169,3,1,2,215
7167,4,2,2,3174
7179,5,3,2,18
7170,6,4,2,5622
7195,4,1,2,2355
7185,5,3,2,3095
7181,1,1,0,3639
7196,5,1,3,5622
7166,6,6,0,1204
7173,5,3,2,3416
7165,4,2,2,1681
7176,6,4,2,1747
7187,7,3,4,2728
7199,5,2,2,3639
7186,6,4,1,2355
7194,1,0,1,1212
7178,4,1,3,1681
7197,6,1,4,684
7174,2,1,1,1212
7190,5,2,3,3500
7191,6,2,4,1681
7180,4,1,3,684
7177,8,6,2,2355
7171,5,3,2,1637
7198,8,3,4,1923
7184,6,4,2,6074
7450,3,1,2,2296
7391,5,1,4,1462
7539,3,1,2,2059
7512,5,1,4,1727
7364,7,3,4,1979
7630,5,2,0,1121
7491,5,3,2,4
7432,5,2,3,1727
7294,7,2,5,2519
7266,3,1,2,2422
7352,7,4,3,3990
7559,11,6,4,268
7602,6,2,3,1622
7452,6,4,2,1678
7509,5,3,2,3957
7577,7,2,4,2234
7439,7,3,4,1483
7585,7,3,3,1370
7564,8,4,2,1214
7589,8,3,4,1516
7526,1,1,0,2434
7424,6,3,3,43
7487,6,4,2,1622
7623,9,4,3,981
7286,2,1,1,781
7305,4,3,1,1753
7320,6,2,4,781
7366,7,1,5,1823
7433,7,2,5,2829
7409,5,1,4,1660
7502,4,1,3,736
7349,2,1,1,2351
7616,6,3,1,2257
7370,5,2,3,6080
7319,7,2,5,1727
7469,7,2,5,962
7273,7,1,6,919
7390,5,3,2,2519
7632,5,3,0,2698
7455,5,4,1,568
7297,5,4,1,2066
7504,7,3,4,433
7376,3,1,2,2922
7644,6,3,1,2123
7385,5,2,3,433
7288,4,2,2,1004
7515,3,1,2,2127
7405,8,5,3,2909
7324,1,1,0,1660
7576,3,1,1,3451
7362,2,0,2,670
7521,6,4,2,1727
7355,6,2,4,1219
7498,6,1,4,1121
7648,7,2,2,371
7282,6,2,4,2360
7561,5,3,1,2807
7284,7,3,4,645
7312,9,7,2,1136
7377,8,2,6,355
7596,6,2,3,5
7653,8,1,3,1986
7419,7,5,2,4011
7494,7,2,5,1004
7610,4,3,0,1040
7513,3,1,2,5134
7368,8,5,3,2005
7575,5,0,4,576
7627,7,4,1,3239
7528,4,3,1,2166
7594,2,1,0,1132
7473,7,4,3,670
7332,4,2,2,576
7402,3,1,2,2371
7346,2,0,2,399
7354,4,2,2,1842
7547,4,0,4,1727
7601,4,2,1,3310
7338,6,4,2,1660
7605,6,4,1,3143
7536,4,4,0,3212
7618,4,2,0,701
7300,5,1,4,2633
7401,6,3,3,3968
7637,6,1,3,2829
7285,5,3,2,2663
7553,2,0,2,1327
7291,5,3,2,1865
7608,5,1,3,2633
7393,6,3,3,876
7397,8,5,3,2197
7631,6,2,2,2633
7290,1,1,0,962
7541,7,3,4,2372
7560,9,4,4,2476
7306,8,3,5,1660
7505,5,4,1,295
7267,4,1,3,1190
7398,6,3,3,5653
7508,2,2,0,1244
7590,5,,4,1992
7435,5,2,3,1402
7495,7,1,6,465
7520,9,3,6,1121
7423,8,1,7,3180
7422,4,3,1,2384
7523,1,0,1,2401
7466,8,5,3,433
7428,7,5,2,1266
7546,1,0,1,3211
7468,2,0,2,2360
7421,6,0,2,1722
7510,8,3,3,857
7359,4,3,1,1699
7407,5,4,1,2170
7360,3,1,2,2663
7436,6,4,1,3022
7651,8,0,4,781
7652,6,0,2,266
7426,1,0,1,4843
7471,5,2,3,1704
7430,3,1,2,1622
7408,7,2,5,1807
7584,4,1,,846
7278,5,2,3,857
7572,7,3,3,1782
7463,4,2,2,5496
7531,7,5,2,1462
7331,8,6,2,1537
7558,7,1,6,3310
7542,8,2,6,2663
7511,4,3,1,1660
7269,6,1,5,670
7476,7,5,2,1610
7503,4,1,3,934
7609,6,1,4,781
7337,8,6,2,2633
7527,3,0,3,1823
7489,6,5,1,1081
7496,10,3,7,1660
7649,4,1,0,2114
7271,7,0,4,2945
7356,7,1,6,1514
7441,3,2,1,3970
7287,6,3,3,4876
7636,5,1,2,1979
7567,6,4,1,2909
7309,4,3,1,2829
7373,5,3,2,4011
7493,7,5,2,2829
7383,2,1,1,2512
7586,9,6,2,3038
7555,6,3,3,5653
7535,7,5,2,934
7633,7,1,4,5134
7619,9,4,3,3994
7650,10,4,2,1307
7328,5,3,2,4
7588,3,1,1,2596
7599,3,1,1,2197
7299,7,5,2,2909
7640,6,3,1,433
7339,8,3,5,112
7351,8,3,5,3038
7530,7,2,5,2168
7371,4,2,2,1016
7425,6,3,3,1733
7281,3,3,0,2300
7400,8,6,2,1227
7415,6,1,5,4876
7612,3,0,2,2350
7647,7,1,3,3042
7544,5,1,4,465
7448,3,1,2,5653
7477,6,2,4,2168
7394,6,5,1,1365
7464,3,2,1,3310
7374,7,5,2,781
7483,4,2,2,4024
7550,7,6,1,4523
7532,5,2,2,3451
7336,1,0,1,1570
7506,6,4,2,4004
7444,5,1,4,1211
7442,1,1,0,1266
7462,6,3,3,1660
7388,7,5,2,2698
7563,6,3,2,2476
7470,4,2,2,2519
7302,4,4,0,3990
7420,3,1,2,2973
7634,5,2,1,2059
7595,7,3,3,2264
7522,7,2,5,645
7344,1,1,0,1347
7497,1,0,1,736
7457,4,2,2,4843
7310,6,2,4,807
7556,4,1,3,1622
7557,4,4,0,2633
7566,8,1,6,1299
7552,3,2,1,2127
7500,4,2,1,3279
7277,6,1,3,2156
7583,3,0,2,2300
7626,5,2,1,1757
7437,7,2,5,2829
7317,5,3,2,670
7615,4,1,2,28
7645,5,2,0,2527
7459,3,0,3,1227
7625,9,5,2,4004
7367,7,5,2,1678
7315,5,3,2,1064
7519,1,1,0,2059
7389,3,3,0,2663
7641,3,1,0,962
7537,4,4,0,645
7460,4,3,1,1121
7465,3,1,2,2069
7334,7,1,6,1193
7283,9,5,4,645
7516,8,4,4,1699
7524,7,3,4,2197
7475,6,5,1,2909
7593,9,3,5,670
7629,6,3,1,876
7372,6,5,1,981
7276,7,3,3,876
7326,9,9,0,390
7472,8,3,5,1008
7418,9,6,3,2734
7314,6,3,3,4907
7417,2,1,1,917
7380,5,3,2,1610
7298,6,4,2,1744
7514,8,4,4,2069
7597,5,2,2,2058
7533,3,1,2,1514
7578,6,3,2,1622
7611,5,3,1,1004
7308,6,4,2,2633
7606,10,6,3,1660
7412,8,5,3,1614
7569,6,3,2,2244
7613,4,1,2,2360
7325,8,4,2,2316
7562,6,3,2,64
7403,4,1,3,719
7353,4,3,1,1519
7321,5,4,1,1660
7399,3,2,1,3019
7434,10,1,2,2663
7454,5,4,1,1704
7413,6,3,3,2476
7461,8,5,3,3960
7545,8,6,2,1307
7378,3,2,1,1462
7499,5,1,4,2663
7614,4,2,1,557
7318,7,4,3,2633
7427,5,2,3,2070
7582,2,0,1,2176
7342,8,6,2,934
7443,5,2,3,371
7554,1,1,0,2059
7571,4,2,1,1353
7381,6,4,2,1660
7416,9,5,4,4004
7345,4,1,3,2829
7316,3,2,1,3981
7307,6,2,1,872
7404,8,3,5,2519
7456,5,2,3,2476
7518,5,2,3,1121
7275,7,3,4,1266
7268,8,4,4,1004
7581,7,4,2,2149
7458,2,0,2,1266
7410,3,2,1,2300
7446,7,4,3,5653
7369,5,3,2,1249
7587,2,0,1,2829
7474,6,3,3,1979
7449,6,0,1,3538
7480,6,3,2,3990
7295,6,2,4,399
7467,3,1,2,1514
7375,9,6,3,2973
7592,4,1,2,4
7333,8,4,4,1243
7485,3,3,0,1660
7488,3,1,2,981
7570,4,1,2,2300
7396,6,4,2,2830
7357,5,3,2,1622
7272,7,6,1,2123
7481,7,4,3,1307
7565,4,0,2,71
7350,10,4,6,3488
7482,3,3,0,2229
7621,9,4,3,5006
7622,10,2,6,2743
7617,7,1,4,2476
7322,1,1,0,962
7363,5,2,3,1121
7327,6,4,2,5026
7296,7,2,5,1156
7330,5,2,3,1864
7429,8,4,4,186
7289,5,2,1,497
7387,6,1,5,1027
7529,1,1,0,2150
7438,7,3,4,4024
7574,7,5,1,1008
7270,2,1,1,2973
7484,10,2,8,934
7304,7,5,2,1172
7600,8,1,6,4
7603,8,1,6,1660
7628,10,6,2,5007
7635,9,5,2,366
7274,1,0,1,1262
7348,6,3,3,2127
7573,7,3,3,719
7540,4,3,1,1622
7624,7,2,3,1640
7479,5,4,1,2633
7643,12,7,3,934
7507,7,2,5,4843
7486,1,0,1,4011
7340,9,6,3,3994
7379,2,0,2,2371
7386,7,5,2,3169
7646,9,3,3,186
7501,5,0,5,3377
7406,4,2,0,2375
7292,6,3,3,2456
7478,2,0,2,2127
7534,2,1,1,934
7382,9,4,5,1537
7598,7,4,2,2519
7579,5,2,2,2197
7341,7,4,3,2909
7490,3,2,1,441
7638,9,5,2,1994
7414,7,4,3,2009
7548,3,2,1,1799
7543,3,2,1,2114
7311,8,4,4,295
7280,5,2,3,3970
7639,4,1,1,2300
7654,6,1,1,3997
7279,4,2,2,1310
7358,2,2,0,2476
7525,8,4,4,2633
7580,7,4,2,1823
7551,3,1,2,1610
7549,3,1,2,2301
7347,6,1,5,2829
7384,9,4,5,371
7395,8,4,4,1640
7591,3,2,0,670
7335,5,2,3,857
7445,3,2,1,1659
7392,4,2,2,1622
7293,6,6,0,2278
7323,5,2,3,1807
7361,5,2,3,887
7492,6,3,3,112
7620,9,5,1,1514
7607,5,2,2,781
7447,7,2,5,1643
7517,2,2,0,1307
7329,6,4,2,1266
7343,4,1,3,782
7303,2,1,1,3169
7301,4,3,1,1979
7538,7,5,2,1523
7411,3,2,1,1043
7604,8,2,5,390
7451,6,4,2,56
7568,6,3,2,3479
7431,9,3,6,2123
7365,3,1,2,1807
7655,11,2,0,2668
7313,7,4,3,2476
7642,5,1,2,2953
7440,9,5,4,4
7453,6,2,4,1949
7253,3,1,1,3349
7204,3,0,3,1911
7261,5,2,1,847
7227,5,4,1,2305
7220,1,1,0,2498
7248,5,2,0,901
7240,2,1,1,975
7226,4,3,1,1627
7252,6,1,4,3213
7201,5,3,2,3114
7215,5,2,3,2297
7213,5,4,1,3215
7256,6,1,3,3623
7247,3,2,0,1235
7218,6,4,2,3213
7245,5,2,2,1627
7205,5,3,2,2305
7237,2,2,0,3215
7232,3,1,2,3215
7255,5,2,1,1235
7229,3,3,0,3213
7230,5,2,3,114
7251,8,4,3,1911
7262,11,2,7,618
7241,5,3,2,1627
7265,8,3,1,1235
7231,8,3,4,2498
7260,8,3,3,157
7208,5,3,2,2572
7246,8,6,1,605
7211,4,0,4,618
7212,4,1,3,3114
7202,8,3,4,157
7244,5,2,2,3215
7254,7,3,2,1627
7243,8,3,4,2305
7223,7,3,4,847
7216,7,5,2,1940
7264,7,1,3,1957
7225,4,2,2,1203
7206,5,2,3,3114
7203,4,1,3,1130
7250,5,0,4,655
7233,2,1,1,779
7235,6,3,3,3114
7217,4,3,1,848
7259,8,3,3,618
7224,5,3,2,3349
7257,4,1,1,2305
7236,7,2,5,907
7238,4,2,2,114
7234,4,3,1,1940
7207,2,2,0,1898
7214,2,1,1,1103
7239,7,4,3,847
7258,5,1,2,1956
7263,9,4,2,2572
7210,6,4,2,746
7219,8,2,6,2305
7242,2,,1,1940
7249,7,5,1,114
7228,4,0,4,3213
7209,6,4,2,1911
7222,6,4,2,2314
7221,4,2,2,3213
7740,4,0,2,229
7703,3,2,1,2037
7715,1,1,0,2961
7727,4,1,3,3233
7724,2,1,1,1380
7730,4,1,3,1861
7711,1,0,1,229
7739,2,0,1,640
7705,4,1,3,278
7716,5,3,2,1025
7700,4,1,3,3939
7726,2,1,1,1025
7741,3,0,1,341
7697,3,1,2,493
7721,4,4,0,2598
7738,3,1,1,957
7713,4,1,3,2670
7731,2,1,1,420
7732,1,1,0,1380
7722,5,4,1,3194
7737,3,2,0,493
7728,3,1,2,1380
7702,4,3,1,315
7706,3,0,3,2670
7709,4,3,1,3319
7717,5,2,3,493
7723,4,3,1,229
7719,3,2,1,420
7712,3,1,2,3939
7707,4,3,1,2427
7729,3,2,1,2110
7736,3,1,1,1239
7704,1,1,0,341
7710,3,2,1,2640
7698,5,3,2,3194
7733,3,2,1,3939
7725,4,3,1,2440
7714,2,0,2,3939
7701,1,0,1,3089
7699,4,2,2,269
7734,1,1,0,650
7735,3,2,1,1162
7718,4,2,2,2640
7720,3,2,1,1677
7742,5,2,0,1108
7708,5,2,3,493
7744,1,0,1,2132
7745,3,2,1,5504
7746,4,2,1,5253
7743,3,3,0,4810
7747,2,1,0,2299
7793,5,4,1,3806
7758,7,4,3,3527
7804,8,1,7,4419
7773,9,5,4,2548
7756,7,5,2,304
7794,7,2,5,990
7803,5,4,1,4855
7781,7,3,3,3834
7750,7,2,5,3459
7759,8,4,4,2690
7788,8,4,4,3839
7796,9,4,5,609
7770,8,4,4,3527
7786,6,2,4,3465
7777,6,2,4,3806
7779,6,4,2,609
7808,10,2,7,2648
7801,6,1,5,3417
7800,7,2,5,1330
7782,4,3,1,3796
7767,6,1,5,1726
7757,10,3,7,1725
7814,5,1,3,1710
7802,7,5,2,4904
7785,7,3,4,570
7807,7,3,3,3806
7809,12,8,3,1710
7760,5,2,3,543
7798,4,3,1,305
7765,5,3,2,3796
7791,3,0,3,4353
7818,6,3,1,3527
7752,7,5,2,3864
7813,4,1,2,993
7797,5,2,3,4593
7790,6,3,3,3459
7778,11,3,8,1839
7819,6,1,3,3058
7812,9,4,4,3417
7780,6,3,3,3796
7799,4,1,3,2615
7820,6,1,3,3147
7811,5,3,1,1259
7769,9,3,6,4904
7775,7,5,2,3908
7761,4,2,2,2648
7748,5,1,4,1642
7751,7,4,3,2102
7795,5,3,2,1870
7776,4,3,1,3796
7755,6,3,3,2733
7754,6,3,3,2102
7792,8,6,2,5409
7787,10,6,4,2102
7764,6,2,4,3796
7805,7,6,0,1259
7768,5,4,1,5424
7766,8,5,3,2431
7753,8,4,4,3527
7762,5,3,2,1259
7772,10,6,4,5632
7810,8,2,5,3868
7783,5,1,4,1298
7771,8,6,2,1642
7806,5,3,1,2615
7815,6,1,4,3796
7816,5,0,4,2431
7817,2,1,0,3656
7774,5,1,4,3527
7749,6,3,3,3463
7821,7,0,3,432
7789,7,6,1,1726
7784,8,2,6,1638
7763,8,5,3,3796
7824,2,1,1,5158
7822,3,0,3,2277
7825,6,2,3,1857
7823,6,2,4,4333
7987,4,1,1,2346
7826,3,3,0,75
7892,2,1,1,4241
7917,3,1,2,3192
7965,3,1,1,4656
7895,3,0,3,4656
7915,4,0,4,2673
7904,4,3,1,3531
7874,5,2,3,2286
7967,3,0,2,3531
7877,3,2,1,2324
7873,4,3,1,4618
7933,1,0,1,4920
7925,2,2,0,1729
7844,4,2,2,4172
7863,4,0,4,2752
7828,4,0,4,4056
7893,1,0,1,904
7988,6,2,2,5490
7973,3,1,1,3765
7986,6,3,1,2523
7964,3,0,2,4172
7902,7,5,2,3393
7880,3,1,2,4689
7977,2,0,1,2752
7846,3,1,2,3350
7984,4,2,0,6063
7948,6,3,3,3301
7827,1,1,0,4671
7879,3,1,2,1453
7829,3,1,2,1905
7929,4,1,3,4916
7914,4,1,3,101
7944,3,1,2,904
7920,4,3,1,5891
7972,2,0,1,235
7982,3,1,1,4689
7853,3,2,1,2002
7857,3,1,2,235
7950,4,2,2,2673
7907,4,2,2,2361
7930,2,1,1,5245
7912,3,1,2,3829
7889,5,1,4,235
7878,3,2,1,4502
7949,3,2,1,4656
7938,2,0,2,2451
7957,2,1,1,3531
7976,3,0,2,313
7942,4,2,2,4618
7903,4,2,2,2361
7978,5,1,3,1189
7931,2,0,2,4916
7969,3,1,1,4689
7959,2,2,0,744
7952,2,2,0,1340
7924,3,1,2,2361
7848,2,2,0,5453
7887,3,3,0,3503
7899,3,1,2,2959
7891,2,1,1,4618
7911,2,2,0,235
7958,2,2,0,2523
7861,4,2,2,5453
7906,3,1,2,2002
7926,5,5,0,5490
7870,3,1,2,343
7851,2,1,1,4920
7842,1,0,1,2600
7932,1,0,1,4929
7868,5,2,3,822
7939,3,1,2,4920
7898,3,3,0,3260
7934,5,3,2,5891
7865,2,2,0,6029
7921,4,1,3,2929
7845,6,4,2,2752
7901,2,2,0,904
7900,1,0,1,235
7975,3,1,1,313
7858,1,1,0,2284
7991,6,1,1,822
7890,1,1,0,4618
7928,2,2,0,5949
7881,4,2,2,344
7836,5,4,1,2523
7970,2,1,0,4241
7831,4,1,3,2140
7962,2,0,1,3149
7866,4,3,1,3424
7860,1,0,1,4172
7908,5,0,5,2284
7849,4,2,2,1661
7956,3,2,1,2673
7947,3,2,1,2673
7838,5,2,3,974
7919,1,1,0,4618
7922,3,1,2,5813
7955,3,3,0,2361
7841,2,1,1,2284
7943,1,1,0,4172
7835,2,1,1,904
7854,4,1,3,3446
7946,5,2,3,2361
7894,3,1,2,271
7885,4,3,1,5305
7884,3,1,2,5949
7856,3,2,1,2284
7923,2,0,2,4618
7869,3,1,2,1509
7979,4,3,0,5490
7896,4,3,1,344
7951,4,1,3,4618
7888,2,1,1,3531
7830,1,1,0,3446
7882,4,2,2,2752
7960,7,3,4,5923
7981,2,0,1,3149
7936,3,2,1,2508
7971,6,3,2,3503
7833,4,0,4,904
7855,2,0,2,5561
7940,5,1,4,4656
7832,3,1,2,904
7843,3,1,2,343
7910,3,2,1,4920
7983,3,1,0,2523
7968,6,3,2,904
7847,6,3,3,2284
7989,4,0,2,2361
7859,3,3,0,1741
7963,3,1,1,343
7862,4,1,3,1340
7850,3,1,2,4418
7872,4,2,2,313
7916,2,1,1,5561
7852,4,1,3,812
7941,4,1,3,2361
7927,6,4,2,2361
7974,5,2,2,235
7864,3,2,1,4618
7834,3,2,1,4502
7837,4,2,2,2508
7886,2,2,0,4418
7909,3,1,2,3829
7980,4,2,1,4618
7935,5,1,4,4618
7871,5,1,4,343
7918,5,3,2,2449
7876,4,2,2,313
7905,3,3,0,4916
7913,1,0,1,4916
7961,4,1,2,2866
7839,4,4,0,2523
7954,3,2,1,4689
7883,5,1,4,3531
7990,4,1,1,1189
7897,2,2,0,4172
7985,7,1,4,101
7867,1,0,1,2324
7966,4,2,1,4541
7875,3,2,1,4172
7840,2,1,1,242
7937,3,2,1,2284
7945,2,1,1,2523
7953,3,2,1,4920
8005,5,4,1,665
7993,5,4,1,4351
7995,3,0,3,3871
8000,6,4,1,3236
8001,5,2,3,665
8007,5,1,3,664
8004,4,2,2,4249
8008,4,2,0,5657
7992,1,0,1,4449
7997,6,4,2,5114
8002,5,4,1,3902
7998,5,4,1,6038
7999,6,5,1,573
7994,3,1,2,4155
8006,4,1,3,4449
7996,5,4,1,4736
8003,4,1,3,2990
8023,3,0,2,1854
8009,3,1,2,1736
8026,7,2,3,2373
8011,4,2,2,4167
8016,1,0,1,2914
8025,2,0,1,1854
8015,2,1,1,464
8010,2,2,0,2373
